Date Time, Memory Used (GB)
2024-05-10 22:48:01, 739.37
2024-05-10 22:48:05, 726.45
2024-05-10 22:48:08, 733.30
2024-05-10 22:48:11, 724.09
2024-05-10 22:48:14, 735.27
2024-05-10 22:48:18, 737.61
2024-05-10 22:48:21, 737.15
2024-05-10 22:48:24, 777.49
2024-05-10 22:48:27, 741.01
2024-05-10 22:48:31, 764.56
2024-05-10 22:48:34, 729.53
2024-05-10 22:48:37, 754.16
2024-05-10 22:48:40, 743.23
2024-05-10 22:48:44, 750.41
2024-05-10 22:48:47, 743.65
2024-05-10 22:48:50, 744.98
2024-05-10 22:48:53, 757.63
2024-05-10 22:48:57, 773.32
2024-05-10 22:49:00, 779.38
2024-05-10 22:49:03, 770.98
2024-05-10 22:49:06, 758.21
2024-05-10 22:49:09, 760.76
2024-05-10 22:49:13, 767.65
2024-05-10 22:49:16, 763.20
2024-05-10 22:49:19, 761.22
2024-05-10 22:49:22, 768.51
2024-05-10 22:49:26, 759.59
2024-05-10 22:49:29, 780.31
2024-05-10 22:49:32, 805.81
2024-05-10 22:49:35, 787.27
2024-05-10 22:49:39, 797.66
2024-05-10 22:49:42, 765.67
2024-05-10 22:49:45, 770.27
2024-05-10 22:49:48, 780.99
2024-05-10 22:49:52, 776.75
2024-05-10 22:49:55, 771.49
2024-05-10 22:49:58, 786.97
2024-05-10 22:50:01, 773.64
2024-05-10 22:50:05, 797.99
2024-05-10 22:50:08, 819.66
2024-05-10 22:50:11, 797.01
2024-05-10 22:50:14, 807.25
2024-05-10 22:50:17, 781.04
2024-05-10 22:50:21, 784.62
2024-05-10 22:50:24, 794.02
2024-05-10 22:50:27, 802.04
2024-05-10 22:50:30, 781.20
2024-05-10 22:50:34, 808.01
2024-05-10 22:50:37, 784.29
2024-05-10 22:50:40, 815.08
2024-05-10 22:50:43, 830.33
2024-05-10 22:50:47, 814.77
2024-05-10 22:50:50, 804.84
2024-05-10 22:50:53, 803.59
2024-05-10 22:50:56, 788.65
2024-05-10 22:51:00, 804.14
2024-05-10 22:51:03, 829.92
2024-05-10 22:51:06, 791.80
2024-05-10 22:51:09, 828.53
2024-05-10 22:51:13, 805.68
2024-05-10 22:51:16, 813.99
2024-05-10 22:51:19, 837.23
2024-05-10 22:51:22, 844.27
2024-05-10 22:51:25, 804.72
2024-05-10 22:51:29, 831.51
2024-05-10 22:51:32, 796.37
2024-05-10 22:51:35, 815.04
2024-05-10 22:51:38, 828.38
2024-05-10 22:51:42, 830.09
2024-05-10 22:51:45, 809.18
2024-05-10 22:51:48, 840.42
2024-05-10 22:51:51, 805.51
2024-05-10 22:51:55, 840.84
2024-05-10 22:51:58, 856.18
2024-05-10 22:52:01, 843.48
2024-05-10 22:52:04, 826.43
2024-05-10 22:52:08, 835.86
2024-05-10 22:52:11, 819.86
2024-05-10 22:52:14, 831.07
2024-05-10 22:52:17, 860.27
2024-05-10 22:52:21, 845.72
2024-05-10 22:52:24, 839.02
2024-05-10 22:52:27, 841.36
2024-05-10 22:52:30, 815.87
2024-05-10 22:52:34, 860.06
2024-05-10 22:52:37, 877.15
2024-05-10 22:52:40, 855.39
2024-05-10 22:52:43, 846.02
2024-05-10 22:52:46, 850.45
2024-05-10 22:52:50, 838.83
2024-05-10 22:52:53, 846.69
2024-05-10 22:52:56, 873.08
2024-05-10 22:52:59, 869.65
2024-05-10 22:53:03, 849.71
2024-05-10 22:53:06, 856.75
2024-05-10 22:53:09, 830.54
2024-05-10 22:53:12, 878.15
2024-05-10 22:53:16, 895.33
2024-05-10 22:53:19, 874.41
2024-05-10 22:53:22, 851.38
2024-05-10 22:53:25, 862.01
2024-05-10 22:53:29, 858.31
2024-05-10 22:53:32, 861.99
2024-05-10 22:53:35, 871.36
2024-05-10 22:53:38, 896.55
2024-05-10 22:53:42, 865.52
2024-05-10 22:53:45, 891.30
2024-05-10 22:53:48, 854.22
2024-05-10 22:53:51, 879.25
2024-05-10 22:53:55, 899.92
2024-05-10 22:53:58, 898.97
2024-05-10 22:54:01, 858.80
2024-05-10 22:54:04, 868.84
2024-05-10 22:54:07, 871.52
2024-05-10 22:54:11, 883.42
2024-05-10 22:54:14, 887.80
2024-05-10 22:54:17, 905.97
2024-05-10 22:54:20, 890.11
2024-05-10 22:54:24, 890.75
2024-05-10 22:54:27, 888.35
2024-05-10 22:54:30, 865.92
2024-05-10 22:54:33, 905.90
2024-05-10 22:54:37, 922.40
2024-05-10 22:54:40, 894.66
2024-05-10 22:54:43, 877.94
2024-05-10 22:54:46, 885.80
2024-05-10 22:54:50, 895.16
2024-05-10 22:54:53, 896.60
2024-05-10 22:54:56, 908.19
2024-05-10 22:54:59, 922.97
2024-05-10 22:55:03, 899.65
2024-05-10 22:55:06, 916.62
2024-05-10 22:55:09, 898.24
2024-05-10 22:55:12, 887.54
2024-05-10 22:55:15, 921.49
2024-05-10 22:55:19, 935.00
2024-05-10 22:55:22, 899.12
2024-05-10 22:55:25, 895.67
2024-05-10 22:55:28, 910.62
2024-05-10 22:55:32, 917.62
2024-05-10 22:55:35, 921.27
2024-05-10 22:55:38, 933.38
2024-05-10 22:55:41, 944.13
2024-05-10 22:55:45, 922.53
2024-05-10 22:55:48, 937.90
2024-05-10 22:55:51, 918.21
2024-05-10 22:55:54, 915.53
2024-05-10 22:55:58, 941.25
2024-05-10 22:56:01, 949.64
2024-05-10 22:56:04, 958.99
2024-05-10 22:56:08, 976.08
2024-05-10 22:56:11, 
2024-05-10 22:56:14, 
2024-05-10 22:56:18, 
2024-05-10 22:56:21, 959.05
2024-05-10 22:56:24, 885.43
2024-05-10 22:56:27, 833.54
2024-05-10 22:56:31, 768.44
2024-05-10 22:56:34, 716.60
2024-05-10 22:56:37, 678.86
2024-05-10 22:56:40, 634.79
2024-05-10 22:56:44, 582.84
2024-05-10 22:56:47, 539.06
2024-05-10 22:56:50, 476.21
2024-05-10 22:56:53, 396.75
2024-05-10 22:56:57, 354.37
2024-05-10 22:57:00, 308.30
2024-05-10 22:57:03, 266.05
2024-05-10 22:57:06, 217.01
2024-05-10 22:57:10, 162.43
2024-05-10 22:57:13, 120.16
2024-05-10 22:57:16, 105.10
2024-05-10 22:57:19, 84.32
2024-05-10 22:57:22, 95.95
2024-05-10 22:57:26, 99.48
2024-05-10 22:57:29, 106.86
2024-05-10 22:57:32, 108.00
2024-05-10 22:57:35, 112.69
2024-05-10 22:57:39, 117.92
2024-05-10 22:57:42, 136.57
2024-05-10 22:57:45, 142.75
2024-05-10 22:57:48, 135.60
2024-05-10 22:57:52, 158.29
2024-05-10 22:57:55, 144.28
2024-05-10 22:57:58, 163.85
2024-05-10 22:58:01, 165.51
2024-05-10 22:58:05, 154.45
2024-05-10 22:58:08, 174.78
2024-05-10 22:58:11, 186.22
2024-05-10 22:58:14, 171.90
2024-05-10 22:58:18, 184.23
2024-05-10 22:58:21, 193.09
2024-05-10 22:58:24, 198.85
2024-05-10 22:58:27, 188.04
2024-05-10 22:58:30, 212.61
2024-05-10 22:58:34, 210.67
2024-05-10 22:58:37, 207.24
2024-05-10 22:58:40, 224.65
2024-05-10 22:58:43, 216.39
2024-05-10 22:58:47, 217.44
2024-05-10 22:58:50, 230.68
2024-05-10 22:58:53, 236.40
2024-05-10 22:58:56, 232.24
2024-05-10 22:59:00, 229.59
2024-05-10 22:59:03, 252.06
2024-05-10 22:59:06, 245.69
2024-05-10 22:59:09, 245.42
2024-05-10 22:59:13, 253.67
2024-05-10 22:59:16, 259.42
2024-05-10 22:59:19, 257.99
2024-05-10 22:59:22, 265.84
2024-05-10 22:59:26, 281.14
2024-05-10 22:59:29, 288.04
2024-05-10 22:59:32, 269.41
2024-05-10 22:59:35, 267.43
2024-05-10 22:59:38, 296.54
2024-05-10 22:59:42, 297.70
2024-05-10 22:59:45, 277.43
2024-05-10 22:59:48, 272.03
2024-05-10 22:59:51, 317.61
2024-05-10 22:59:55, 322.75
2024-05-10 22:59:58, 307.82
2024-05-10 23:00:01, 269.80
2024-05-10 23:00:04, 297.54
2024-05-10 23:00:08, 335.49
2024-05-10 23:00:11, 330.59
2024-05-10 23:00:14, 311.39
2024-05-10 23:00:17, 297.25
2024-05-10 23:00:21, 331.43
2024-05-10 23:00:24, 339.01
2024-05-10 23:00:27, 340.02
2024-05-10 23:00:30, 314.04
2024-05-10 23:00:34, 317.83
2024-05-10 23:00:37, 353.36
2024-05-10 23:00:40, 349.58
2024-05-10 23:00:43, 348.15
2024-05-10 23:00:46, 337.30
2024-05-10 23:00:50, 328.61
2024-05-10 23:00:53, 361.67
2024-05-10 23:00:56, 369.09
2024-05-10 23:00:59, 369.61
2024-05-10 23:01:03, 359.85
2024-05-10 23:01:06, 346.19
2024-05-10 23:01:09, 377.83
2024-05-10 23:01:12, 390.55
2024-05-10 23:01:16, 387.82
2024-05-10 23:01:19, 352.30
2024-05-10 23:01:22, 368.48
2024-05-10 23:01:25, 377.18
2024-05-10 23:01:29, 405.89
2024-05-10 23:01:32, 393.92
2024-05-10 23:01:35, 381.16
2024-05-10 23:01:38, 377.93
2024-05-10 23:01:42, 397.13
2024-05-10 23:01:45, 411.42
2024-05-10 23:01:48, 404.82
2024-05-10 23:01:51, 411.08
2024-05-10 23:01:54, 391.00
2024-05-10 23:01:58, 390.30
2024-05-10 23:02:01, 422.62
2024-05-10 23:02:04, 438.58
2024-05-10 23:02:07, 408.19
2024-05-10 23:02:11, 414.50
2024-05-10 23:02:14, 407.70
2024-05-10 23:02:17, 401.09
2024-05-10 23:02:20, 444.57
2024-05-10 23:02:24, 450.50
2024-05-10 23:02:27, 416.26
2024-05-10 23:02:30, 437.42
2024-05-10 23:02:33, 411.91
2024-05-10 23:02:37, 431.67
2024-05-10 23:02:40, 462.45
2024-05-10 23:02:43, 451.29
2024-05-10 23:02:46, 433.75
2024-05-10 23:02:50, 441.82
2024-05-10 23:02:53, 436.43
2024-05-10 23:02:56, 457.44
2024-05-10 23:02:59, 451.40
2024-05-10 23:03:02, 471.65
2024-05-10 23:03:06, 461.90
2024-05-10 23:03:09, 448.40
2024-05-10 23:03:12, 462.58
2024-05-10 23:03:15, 445.70
2024-05-10 23:03:19, 475.74
2024-05-10 23:03:22, 488.90
2024-05-10 23:03:25, 477.44
2024-05-10 23:03:28, 457.58
2024-05-10 23:03:32, 451.20
2024-05-10 23:03:35, 489.55
2024-05-10 23:03:38, 472.55
2024-05-10 23:03:41, 493.45
2024-05-10 23:03:45, 514.19
2024-05-10 23:03:48, 484.66
2024-05-10 23:03:53, 479.64
2024-05-10 23:03:56, 472.57
2024-05-10 23:03:59, 501.32
2024-05-10 23:04:02, 508.93
2024-05-10 23:04:06, 515.01
2024-05-10 23:04:09, 528.91
2024-05-10 23:04:12, 486.53
2024-05-10 23:04:15, 493.90
2024-05-10 23:04:18, 476.75
2024-05-10 23:04:22, 521.89
2024-05-10 23:04:25, 521.40
2024-05-10 23:04:28, 531.30
2024-05-10 23:04:31, 545.89
2024-05-10 23:04:35, 497.02
2024-05-10 23:04:38, 497.89
2024-05-10 23:04:41, 476.90
2024-05-10 23:04:44, 531.03
2024-05-10 23:04:48, 542.95
2024-05-10 23:04:51, 544.95
2024-05-10 23:04:54, 557.45
2024-05-10 23:04:57, 532.19
2024-05-10 23:05:01, 509.77
2024-05-10 23:05:04, 514.50
2024-05-10 23:05:07, 511.85
2024-05-10 23:05:10, 550.74
2024-05-10 23:05:14, 569.92
2024-05-10 23:05:17, 566.80
2024-05-10 23:05:20, 570.94
2024-05-10 23:05:23, 534.14
2024-05-10 23:05:27, 518.68
2024-05-10 23:05:30, 517.39
2024-05-10 23:05:33, 542.41
2024-05-10 23:05:36, 570.07
2024-05-10 23:05:40, 586.61
2024-05-10 23:05:43, 589.48
2024-05-10 23:05:46, 568.00
2024-05-10 23:05:49, 553.37
2024-05-10 23:05:52, 533.03
2024-05-10 23:05:56, 529.15
2024-05-10 23:05:59, 561.74
2024-05-10 23:06:02, 583.30
2024-05-10 23:06:05, 601.63
2024-05-10 23:06:09, 606.75
2024-05-10 23:06:12, 578.13
2024-05-10 23:06:15, 570.25
2024-05-10 23:06:18, 543.82
2024-05-10 23:06:22, 550.78
2024-05-10 23:06:25, 569.75
2024-05-10 23:06:28, 599.90
2024-05-10 23:06:31, 623.88
2024-05-10 23:06:35, 615.97
2024-05-10 23:06:38, 598.30
2024-05-10 23:06:41, 585.16
2024-05-10 23:06:44, 553.88
2024-05-10 23:06:48, 582.36
2024-05-10 23:06:51, 564.05
2024-05-10 23:06:54, 612.06
2024-05-10 23:06:57, 645.62
2024-05-10 23:07:00, 613.73
2024-05-10 23:07:04, 627.17
2024-05-10 23:07:07, 589.11
2024-05-10 23:07:10, 590.96
2024-05-10 23:07:13, 585.87
2024-05-10 23:07:17, 584.69
2024-05-10 23:07:20, 605.79
2024-05-10 23:07:23, 632.92
2024-05-10 23:07:26, 649.16
2024-05-10 23:07:30, 640.95
2024-05-10 23:07:33, 626.60
2024-05-10 23:07:36, 601.92
2024-05-10 23:07:39, 603.84
2024-05-10 23:07:43, 604.10
2024-05-10 23:07:46, 605.19
2024-05-10 23:07:49, 633.64
2024-05-10 23:07:52, 651.69
2024-05-10 23:07:56, 659.49
2024-05-10 23:07:59, 662.89
2024-05-10 23:08:02, 628.33
2024-05-10 23:08:05, 618.74
2024-05-10 23:08:09, 617.46
2024-05-10 23:08:12, 616.94
2024-05-10 23:08:15, 626.63
2024-05-10 23:08:18, 647.20
2024-05-10 23:08:21, 666.69
2024-05-10 23:08:25, 676.55
2024-05-10 23:08:28, 670.37
2024-05-10 23:08:31, 656.35
2024-05-10 23:08:34, 626.55
2024-05-10 23:08:38, 640.91
2024-05-10 23:08:41, 624.87
2024-05-10 23:08:44, 639.58
2024-05-10 23:08:47, 657.66
2024-05-10 23:08:51, 679.55
2024-05-10 23:08:54, 697.93
2024-05-10 23:08:57, 675.60
2024-05-10 23:09:00, 677.22
2024-05-10 23:09:04, 655.12
2024-05-10 23:09:07, 674.64
2024-05-10 23:09:10, 637.46
2024-05-10 23:09:13, 643.87
2024-05-10 23:09:17, 669.80
2024-05-10 23:09:20, 690.49
2024-05-10 23:09:23, 703.15
2024-05-10 23:09:26, 692.41
2024-05-10 23:09:29, 679.67
2024-05-10 23:09:33, 695.68
2024-05-10 23:09:36, 659.61
2024-05-10 23:09:39, 671.53
2024-05-10 23:09:42, 653.25
2024-05-10 23:09:46, 661.82
2024-05-10 23:09:49, 694.24
2024-05-10 23:09:52, 709.44
2024-05-10 23:09:55, 717.43
2024-05-10 23:09:59, 704.96
2024-05-10 23:10:02, 687.20
2024-05-10 23:10:05, 700.91
2024-05-10 23:10:08, 688.70
2024-05-10 23:10:12, 673.87
2024-05-10 23:10:15, 666.93
2024-05-10 23:10:18, 694.44
2024-05-10 23:10:21, 717.00
2024-05-10 23:10:25, 729.23
2024-05-10 23:10:28, 730.64
2024-05-10 23:10:31, 712.47
2024-05-10 23:10:34, 707.70
2024-05-10 23:10:38, 714.10
2024-05-10 23:10:41, 710.06
2024-05-10 23:10:44, 689.29
2024-05-10 23:10:47, 681.67
2024-05-10 23:10:50, 711.22
2024-05-10 23:10:54, 733.56
2024-05-10 23:10:57, 748.72
2024-05-10 23:11:00, 738.55
2024-05-10 23:11:03, 731.27
2024-05-10 23:11:07, 717.88
2024-05-10 23:11:10, 727.30
2024-05-10 23:11:13, 716.36
2024-05-10 23:11:16, 702.03
2024-05-10 23:11:20, 699.51
2024-05-10 23:11:23, 712.10
2024-05-10 23:11:26, 748.55
2024-05-10 23:11:29, 764.71
2024-05-10 23:11:33, 745.48
2024-05-10 23:11:36, 769.60
2024-05-10 23:11:39, 728.48
2024-05-10 23:11:42, 753.09
2024-05-10 23:11:46, 712.63
2024-05-10 23:11:49, 727.24
2024-05-10 23:11:52, 704.57
2024-05-10 23:11:55, 718.32
2024-05-10 23:11:58, 759.90
2024-05-10 23:12:02, 774.89
2024-05-10 23:12:05, 775.53
2024-05-10 23:12:08, 764.06
2024-05-10 23:12:11, 759.37
2024-05-10 23:12:15, 757.20
2024-05-10 23:12:18, 753.27
2024-05-10 23:12:21, 749.80
2024-05-10 23:12:24, 735.13
2024-05-10 23:12:28, 726.00
2024-05-10 23:12:31, 736.12
2024-05-10 23:12:34, 780.43
2024-05-10 23:12:37, 793.75
2024-05-10 23:12:41, 770.19
2024-05-10 23:12:44, 789.01
2024-05-10 23:12:47, 764.04
2024-05-10 23:12:50, 788.76
2024-05-10 23:12:54, 759.84
2024-05-10 23:12:57, 770.13
2024-05-10 23:13:00, 745.47
2024-05-10 23:13:03, 742.03
2024-05-10 23:13:07, 759.53
2024-05-10 23:13:10, 798.19
2024-05-10 23:13:13, 810.26
2024-05-10 23:13:16, 777.04
2024-05-10 23:13:19, 799.03
2024-05-10 23:13:23, 779.82
2024-05-10 23:13:26, 805.00
2024-05-10 23:13:29, 780.84
2024-05-10 23:13:32, 783.22
2024-05-10 23:13:36, 755.08
2024-05-10 23:13:39, 759.83
2024-05-10 23:13:42, 770.48
2024-05-10 23:13:45, 808.28
2024-05-10 23:13:49, 826.03
2024-05-10 23:13:52, 795.38
2024-05-10 23:13:55, 809.80
2024-05-10 23:13:58, 804.22
2024-05-10 23:14:02, 806.97
2024-05-10 23:14:05, 810.00
2024-05-10 23:14:08, 789.25
2024-05-10 23:14:11, 787.11
2024-05-10 23:14:15, 773.23
2024-05-10 23:14:18, 782.56
2024-05-10 23:14:21, 815.66
2024-05-10 23:14:24, 830.54
2024-05-10 23:14:28, 819.33
2024-05-10 23:14:31, 813.34
2024-05-10 23:14:34, 826.61
2024-05-10 23:14:37, 816.61
2024-05-10 23:14:40, 847.70
2024-05-10 23:14:44, 807.92
2024-05-10 23:14:47, 814.72
2024-05-10 23:14:50, 774.62
2024-05-10 23:14:53, 796.36
2024-05-10 23:14:57, 817.22
2024-05-10 23:15:00, 836.73
2024-05-10 23:15:03, 853.95
2024-05-10 23:15:06, 816.09
2024-05-10 23:15:10, 832.93
2024-05-10 23:15:13, 834.37
2024-05-10 23:15:16, 845.56
2024-05-10 23:15:19, 840.77
2024-05-10 23:15:23, 819.42
2024-05-10 23:15:26, 812.36
2024-05-10 23:15:29, 797.09
2024-05-10 23:15:32, 814.05
2024-05-10 23:15:36, 846.07
2024-05-10 23:15:39, 859.43
2024-05-10 23:15:42, 851.21
2024-05-10 23:15:45, 823.03
2024-05-10 23:15:48, 847.90
2024-05-10 23:15:52, 853.58
2024-05-10 23:15:55, 866.39
2024-05-10 23:15:58, 852.84
2024-05-10 23:16:01, 840.82
2024-05-10 23:16:05, 833.97
2024-05-10 23:16:08, 815.34
2024-05-10 23:16:11, 825.67
2024-05-10 23:16:14, 860.98
2024-05-10 23:16:18, 872.56
2024-05-10 23:16:21, 861.29
2024-05-10 23:16:24, 833.08
2024-05-10 23:16:27, 866.73
2024-05-10 23:16:31, 870.99
2024-05-10 23:16:34, 882.89
2024-05-10 23:16:37, 874.53
2024-05-10 23:16:40, 851.00
2024-05-10 23:16:44, 849.92
2024-05-10 23:16:47, 825.86
2024-05-10 23:16:50, 841.05
2024-05-10 23:16:53, 867.47
2024-05-10 23:16:56, 881.54
2024-05-10 23:17:00, 880.25
2024-05-10 23:17:03, 842.69
2024-05-10 23:17:06, 879.87
2024-05-10 23:17:09, 889.28
2024-05-10 23:17:13, 896.29
2024-05-10 23:17:16, 898.82
2024-05-10 23:17:19, 860.49
2024-05-10 23:17:22, 873.83
2024-05-10 23:17:26, 834.89
2024-05-10 23:17:29, 858.35
2024-05-10 23:17:32, 871.10
2024-05-10 23:17:35, 886.08
2024-05-10 23:17:39, 909.08
2024-05-10 23:17:42, 870.57
2024-05-10 23:17:45, 891.28
2024-05-10 23:17:48, 907.90
2024-05-10 23:17:52, 908.78
2024-05-10 23:17:55, 925.46
2024-05-10 23:17:58, 892.50
2024-05-10 23:18:01, 896.10
2024-05-10 23:18:05, 867.97
2024-05-10 23:18:08, 860.39
2024-05-10 23:18:11, 872.03
2024-05-10 23:18:14, 896.54
2024-05-10 23:18:17, 910.14
2024-05-10 23:18:21, 914.66
2024-05-10 23:18:24, 877.87
2024-05-10 23:18:27, 912.29
2024-05-10 23:18:30, 926.38
2024-05-10 23:18:34, 930.48
2024-05-10 23:18:37, 932.40
2024-05-10 23:18:40, 893.21
2024-05-10 23:18:43, 915.53
2024-05-10 23:18:47, 876.67
2024-05-10 23:18:50, 875.97
2024-05-10 23:18:53, 889.66
2024-05-10 23:18:56, 922.19
2024-05-10 23:19:00, 937.70
2024-05-10 23:19:03, 926.60
2024-05-10 23:19:06, 893.98
2024-05-10 23:19:09, 937.80
2024-05-10 23:19:13, 952.06
2024-05-10 23:19:16, 952.57
2024-05-10 23:19:19, 951.95
2024-05-10 23:19:22, 911.83
2024-05-10 23:19:25, 927.26
2024-05-10 23:19:29, 938.99
2024-05-10 23:19:32, 968.20
2024-05-10 23:19:35, 
2024-05-10 23:19:39, 
2024-05-10 23:19:44, 
2024-05-10 23:19:48, 
2024-05-10 23:19:51, 
2024-05-10 23:19:55, 
2024-05-10 23:19:58, 
2024-05-10 23:20:01, 
2024-05-10 23:20:04, 
2024-05-10 23:20:08, 
2024-05-10 23:20:11, 
2024-05-10 23:20:14, 959.59
2024-05-10 23:20:17, 912.55
2024-05-10 23:20:21, 858.99
2024-05-10 23:20:24, 831.90
2024-05-10 23:20:27, 794.82
2024-05-10 23:20:30, 742.72
2024-05-10 23:20:34, 691.30
2024-05-10 23:20:37, 650.00
2024-05-10 23:20:40, 592.74
2024-05-10 23:20:43, 550.11
2024-05-10 23:20:47, 474.49
2024-05-10 23:20:50, 400.84
2024-05-10 23:20:53, 361.51
2024-05-10 23:20:56, 279.71
2024-05-10 23:20:59, 249.77
2024-05-10 23:21:03, 209.16
2024-05-10 23:21:06, 159.75
2024-05-10 23:21:09, 126.65
2024-05-10 23:21:12, 105.87
2024-05-10 23:21:16, 83.61
2024-05-10 23:21:19, 91.35
2024-05-10 23:21:22, 100.33
2024-05-10 23:21:25, 106.42
2024-05-10 23:21:29, 101.88
2024-05-10 23:21:32, 115.70
2024-05-10 23:21:35, 120.56
2024-05-10 23:21:38, 131.19
2024-05-10 23:21:42, 139.20
2024-05-10 23:21:45, 131.19
2024-05-10 23:21:48, 154.64
2024-05-10 23:21:51, 149.74
2024-05-10 23:21:54, 157.82
2024-05-10 23:21:58, 158.36
2024-05-10 23:22:01, 160.61
2024-05-10 23:22:04, 176.98
2024-05-10 23:22:07, 167.61
2024-05-10 23:22:11, 177.39
2024-05-10 23:22:14, 178.38
2024-05-10 23:22:17, 186.93
2024-05-10 23:22:20, 197.04
2024-05-10 23:22:24, 192.69
2024-05-10 23:22:27, 203.17
2024-05-10 23:22:30, 211.95
2024-05-10 23:22:33, 192.48
2024-05-10 23:22:37, 206.06
2024-05-10 23:22:40, 224.91
2024-05-10 23:22:43, 221.59
2024-05-10 23:22:46, 223.01
2024-05-10 23:22:50, 224.03
2024-05-10 23:22:53, 260.54
2024-05-10 23:22:56, 239.51
2024-05-10 23:22:59, 231.67
2024-05-10 23:23:03, 245.37
2024-05-10 23:23:06, 259.51
2024-05-10 23:23:09, 257.90
2024-05-10 23:23:12, 247.69
2024-05-10 23:23:15, 260.55
2024-05-10 23:23:19, 265.81
2024-05-10 23:23:22, 271.01
2024-05-10 23:23:25, 254.06
2024-05-10 23:23:28, 263.54
2024-05-10 23:23:32, 273.40
2024-05-10 23:23:35, 310.88
2024-05-10 23:23:38, 277.09
2024-05-10 23:23:41, 281.40
2024-05-10 23:23:45, 295.28
2024-05-10 23:23:48, 302.95
2024-05-10 23:23:51, 297.49
2024-05-10 23:23:54, 292.94
2024-05-10 23:23:58, 287.57
2024-05-10 23:24:01, 299.10
2024-05-10 23:24:04, 335.20
2024-05-10 23:24:07, 307.05
2024-05-10 23:24:10, 315.16
2024-05-10 23:24:14, 301.71
2024-05-10 23:24:17, 309.50
2024-05-10 23:24:20, 341.80
2024-05-10 23:24:23, 324.07
2024-05-10 23:24:27, 321.70
2024-05-10 23:24:30, 319.36
2024-05-10 23:24:33, 330.48
2024-05-10 23:24:36, 357.95
2024-05-10 23:24:40, 345.39
2024-05-10 23:24:43, 323.99
2024-05-10 23:24:46, 327.75
2024-05-10 23:24:49, 353.71
2024-05-10 23:24:53, 363.36
2024-05-10 23:24:56, 379.90
2024-05-10 23:24:59, 341.88
2024-05-10 23:25:02, 343.17
2024-05-10 23:25:06, 376.35
2024-05-10 23:25:09, 365.37
2024-05-10 23:25:12, 401.95
2024-05-10 23:25:15, 373.00
2024-05-10 23:25:19, 345.66
2024-05-10 23:25:22, 371.76
2024-05-10 23:25:25, 397.65
2024-05-10 23:25:28, 400.25
2024-05-10 23:25:31, 412.68
2024-05-10 23:25:35, 376.49
2024-05-10 23:25:38, 377.96
2024-05-10 23:25:41, 405.16
2024-05-10 23:25:44, 398.45
2024-05-10 23:25:48, 419.51
2024-05-10 23:25:51, 404.14
2024-05-10 23:25:54, 389.37
2024-05-10 23:25:57, 402.30
2024-05-10 23:26:01, 421.39
2024-05-10 23:26:04, 411.72
2024-05-10 23:26:07, 430.80
2024-05-10 23:26:10, 414.20
2024-05-10 23:26:14, 411.35
2024-05-10 23:26:17, 413.26
2024-05-10 23:26:20, 433.36
2024-05-10 23:26:23, 430.00
2024-05-10 23:26:27, 443.62
2024-05-10 23:26:30, 431.97
2024-05-10 23:26:33, 442.24
2024-05-10 23:26:36, 424.30
2024-05-10 23:26:39, 448.21
2024-05-10 23:26:43, 441.63
2024-05-10 23:26:46, 440.72
2024-05-10 23:26:49, 434.01
2024-05-10 23:26:52, 457.05
2024-05-10 23:26:56, 446.27
2024-05-10 23:26:59, 453.49
2024-05-10 23:27:02, 457.74
2024-05-10 23:27:05, 453.14
2024-05-10 23:27:09, 470.53
2024-05-10 23:27:12, 464.91
2024-05-10 23:27:15, 473.37
2024-05-10 23:27:18, 464.19
2024-05-10 23:27:22, 477.40
2024-05-10 23:27:25, 457.10
2024-05-10 23:27:28, 465.10
2024-05-10 23:27:31, 476.65
2024-05-10 23:27:35, 492.70
2024-05-10 23:27:38, 482.61
2024-05-10 23:27:41, 484.49
2024-05-10 23:27:44, 493.93
2024-05-10 23:27:47, 466.34
2024-05-10 23:27:51, 477.69
2024-05-10 23:27:54, 492.36
2024-05-10 23:27:57, 508.06
2024-05-10 23:28:00, 491.63
2024-05-10 23:28:04, 508.10
2024-05-10 23:28:07, 509.34
2024-05-10 23:28:10, 474.54
2024-05-10 23:28:13, 488.68
2024-05-10 23:28:17, 509.51
2024-05-10 23:28:20, 509.67
2024-05-10 23:28:23, 518.64
2024-05-10 23:28:26, 540.01
2024-05-10 23:28:30, 522.26
2024-05-10 23:28:33, 488.45
2024-05-10 23:28:36, 502.30
2024-05-10 23:28:39, 515.77
2024-05-10 23:28:42, 523.41
2024-05-10 23:28:46, 550.16
2024-05-10 23:28:49, 537.24
2024-05-10 23:28:52, 533.61
2024-05-10 23:28:55, 525.41
2024-05-10 23:28:59, 492.70
2024-05-10 23:29:02, 524.99
2024-05-10 23:29:05, 530.14
2024-05-10 23:29:08, 548.81
2024-05-10 23:29:12, 561.45
2024-05-10 23:29:15, 576.30
2024-05-10 23:29:18, 543.78
2024-05-10 23:29:21, 510.51
2024-05-10 23:29:25, 524.36
2024-05-10 23:29:28, 543.43
2024-05-10 23:29:31, 559.00
2024-05-10 23:29:34, 573.33
2024-05-10 23:29:38, 572.76
2024-05-10 23:29:41, 575.72
2024-05-10 23:29:44, 567.50
2024-05-10 23:29:47, 516.72
2024-05-10 23:29:51, 546.18
2024-05-10 23:29:54, 553.72
2024-05-10 23:29:57, 576.08
2024-05-10 23:30:00, 587.71
2024-05-10 23:30:03, 590.34
2024-05-10 23:30:07, 590.92
